time,lat,long,mag,nst,net,id
10940,54.2422,-159.739,3.2,86,us,us7000q0b5
10930,18.7123,145.2507,3.9,19,us,us6000qhq1
10920,32.717,-115.4206667,1.7,24,ci,ci41157168
10910,32.7318333,-115.423,1.45,17,ci,ci37726244
10900,32.696,-115.412,1.44,18,ci,ci37726236
10890,32.7226667,-115.4161667,1.44,15,ci,ci41157160
10880,37.2141,-116.5114,1.2,30,nn,nn00897791
10870,33.1755,-115.6306667,1.15,26,ci,ci41157144
10860,40.608833333333,-122.16816666667,1.84,27,nc,nc75184061
10850,51.8532,-179.1252,2.1,,ak,ak0256fpue1q
10840,59.7476,-153.1013,1.7,,ak,ak0256fpjnix
10830,53.2728,-169.1198,1.7,,ak,ak0256fpg53g
10820,47.403333333333,-122.05583333333,1.75,16,uw,uw62113111
10810,38.787166595459,-122.73433685303,1.63,28,nc,nc75184051
10800,32.177,-101.681,1.7,19,tx,tx2025juul
10790,19.879666666667,-155.49533333333,2.32,26,hv,hv74676747
10780,32.7221667,-115.4175,1.91,36,ci,ci41157120
10770,59.6065,-152.196,2,,ak,ak0256fpcy4g
10760,32.7346667,-115.4181667,1.3,22,ci,ci41157112
10750,37.0613,71.863,4.4,27,us,us7000q0aw
10740,54.2585,-162.8557,1.9,,ak,ak0256fp83jd
10730,35.9998333,-117.3506667,1.44,26,ci,ci41157104
10720,32.7323333,-115.4173333,1.32,23,ci,ci41157096
10710,59.1609,-153.3347,1.6,,ak,ak0256foxssd
10700,45.372833333333,-121.69966666667,1.41,9,uw,uw62113101
10690,38.786499023438,-122.73316955566,1.15,20,nc,nc75184046
10680,36.5685,-117.0678333,2.45,14,ci,ci41157088
10670,32.734,-115.4191667,1.68,19,ci,ci41157072
10660,58.1174,-153.3249,1.8,,ak,ak0256foulnt
10650,67.3542,-156.2868,1.8,,ak,ak0256fotw80
10640,32.7268333,-115.4115,1.61,25,ci,ci41157064
10630,32.7265,-115.4171667,1.67,26,ci,ci41157056
10620,41.9115,-119.579,2.7,6,nn,nn00897812
10610,54.8978,-161.5126,1.7,,ak,ak0256forb4x
10600,32.9988333,-116.2318333,1,51,ci,ci41157048
10590,53.6352,-168.1476,1.7,,ak,ak0256fonbd2
10580,38.825164794922,-122.79666900635,1.08,22,nc,nc75184026
10570,51.7815,-178.4506,2.2,,ak,ak0256fo8vqq
10560,16.4419,-96.3058,4.3,60,us,us7000q0ah
10550,37.484,-118.80833333333,0.96,16,nc,nc75184016
10540,17.975333333333,-66.844166666667,2.33,9,pr,pr71482928
10530,52.123,-169.2877,3.5,20,us,us7000q17i
10520,-32.9493,-178.1687,4.6,26,us,us7000q0ab
10510,38.822334289551,-122.76300048828,1.17,8,nc,nc75184011
10500,35.34,-117.8021667,1.59,44,ci,ci41156992
10490,59.9357,-152.6879,1.7,,ak,ak0256fnkole
10480,36.43516667,-96.94066667,0.96,36,ok,ok2025junl
10470,60.6227,-152.0714,2.5,,ak,ak0256fnit68
10460,31.609,-103.971,1.6,24,tx,tx2025junq
10450,36.44,-120.99483333333,1.36,18,nc,nc75184001
10440,50.1851,177.445,3.6,40,us,us7000q17k
10430,-4.7694,140.6062,4.4,21,us,us6000qhq2
10420,58.4122,-154.3603,1.9,,ak,ak0256fn04b5
10410,-18.131,-69.5308,4.4,37,us,us7000q0a6
10400,60.9598,-151.7237,1.6,,ak,ak0256fmxrd0
10390,60.3056,-152.8106,1.4,,ak,ak0256fmvsa9
10380,17.965166666667,-66.728333333333,2.43,11,pr,pr71482913
10370,38.814834594727,-122.80117034912,1.11,23,nc,nc75183976
10360,36.804166666667,-121.3735,1.2,21,nc,nc75183971
10350,34.0028333,-117.22,1.06,54,ci,ci41156960
10340,35.3597,-36.0614,5.6,245,us,us7000q09z
10330,38.8923,-119.6898,1,13,nn,nn00897779
10320,35.3343333,-117.8078333,1.41,36,ci,ci41156936
10310,31.665,-104.363,2.8,35,tx,tx2025juiq
10300,54.543,-161.7753,1.7,,ak,ak0256flusgg
10290,28.532,-99.131,2,11,tx,tx2025juho
10280,52.2019,-169.411,3.5,41,us,us7000q17h
10270,62.9376,-151.2063,1.8,,ak,ak0256flqweg
10260,38.6597,-119.793,1.5,17,nn,nn00897778
10250,31.663,-104.288,1.7,22,tx,tx2025jugu
10240,50.9978,-177.2011,2,,ak,ak0256flb09v
10230,59.295,-153.6915,1.8,,ak,ak0256flac08
10220,59.1599,-153.1369,1.8,,ak,ak0256fl8u35
10210,38.6895,-122.49983333333,1.44,35,nc,nc75183931
10200,52.3266,-176.1784,3,24,us,us7000q17g
10190,44.253666666667,-114.98333333333,1.5,12,mb,mb90087973
10180,61.3154,-149.917,2.5,,ak,ak0256fl8a6x
10170,5.1744,123.7663,4.4,24,us,us6000qhpt
10160,51.6555,178.7581,3.2,22,us,us7000q17f
10150,-21.1102,-68.5409,4.3,25,us,us7000q09n
10140,38.799667358398,-122.73867034912,2.09,40,nc,nc75183921
10130,54.1649,-164.0972,1.6,,ak,ak0256fkrxms
10120,61.4921,-146.6178,1.5,,ak,ak0256fkrcuq
10110,51.5876,-175.1517,1.8,,ak,ak0256fkmur9
10100,63.2777,-150.5562,1.6,,ak,ak0256fkmlu7
10090,17.997666666667,-66.824166666667,2.23,7,pr,pr71482908
10080,60.1271,-153.4958,1.9,,ak,ak0256fkk9sv
10070,19.023666666667,-67.060333333333,3.41,8,pr,pr71482893
10060,35.3206667,-117.809,1.19,34,ci,ci41156864
10050,17.949666666667,-66.954333333333,2.31,6,pr,pr71482883
10040,33.2006667,-115.5906667,1.72,44,ci,ci41156848
10030,38.786167144775,-122.76833343506,1.05,17,nc,nc75183911
10020,-36.2734,-101.3359,4.4,11,us,us6000qhpr
10010,33.5341667,-117.3355,1.02,28,ci,ci41156840
10000,59.8693,-153.3183,3.3,,ak,ak0256fjzmdm
9990,39.0235,-123.46566666667,1.13,11,nc,nc75183906
9980,18.016166666667,-66.822333333333,2.56,4,pr,pr71482878
9970,38.815166473389,-122.82333374023,1.08,18,nc,nc75183896
9960,37.4562,-117.1799,1.8,23,nn,nn00897776
9950,38.8125,-122.81883239746,1.08,10,nc,nc75183886
9940,26.5855,129.5422,4.1,18,us,us6000qhpq
9930,60.3068,-152.3184,1.6,,ak,ak0256fjaywk
9920,32.78,-100.647,1.5,11,tx,tx2025jtzc
9910,52.5504,-163.6261,2.1,,ak,ak0256fj9cwt
9900,60.1236,-153.4878,2.2,,ak,ak0256e9qz8l
9890,59.7122,-152.9783,1.7,,ak,ak0256e9pnc3
9880,38.7878,-118.8276,1.6,21,nn,nn00897772
9870,19.218000411987,-155.42050170898,2.3,9,hv,hv74676457
9860,57.3268,-156.7187,3.5,,ak,ak0256e9nisx
9850,-31.0643,-178.4757,5,51,us,us7000q08z
9840,8.7187,126.4998,4.3,38,us,us6000qhna
9830,38.747333526611,-122.70300292969,1.33,13,nc,nc75183856
9820,32.8025,-115.4513333,1.39,17,ci,ci41156792
9810,31.675,-104.416,2,19,tx,tx2025jtwp
9800,53.9613,-163.01,2,,ak,ak0256e8zf78
9790,-25.0275,-70.1301,4.2,22,us,us7000q08u
9780,-23.9974,-66.862,4.5,28,us,us7000q08s
9770,36.8035,-121.37333333333,1.24,19,nc,nc75183841
9760,59.6577,-152.8717,1.6,,ak,ak0256e8y7hs
9750,32.102,-101.927,1.4,16,tx,tx2025jtvf
9740,34.8931667,-119.0418333,2.3,56,ci,ci41156744
9730,38.842998504639,-122.8809967041,1.02,17,nc,nc75183826
9720,47.846,-120.86016666667,1.29,7,uw,uw62112956
9710,35.0611667,-118.3425,1.17,18,ci,ci41156712
9700,56.5478,-136.1408,2.5,,ak,ak0256e8gcwo
9690,36.435,-120.99433333333,1.42,27,nc,nc75183821
9680,61.6172,-150.8594,1.6,,ak,ak0256e8fss5
9670,-11.0787,111.1236,5,58,us,us7000q08l
9660,35.6058333,-117.5948333,1.02,25,ci,ci41156704
9650,35.3685,-118.7343333,1.77,29,ci,ci37544389
9640,46.318333333333,-111.61633333333,1.41,9,mb,mb90087798
9630,38.829166412354,-122.85549926758,1.08,13,nc,nc75183811
9620,36.183,-118.2685,1.87,33,ci,ci41156696
9610,38.6987,-117.0936,1.7,9,nn,nn00897767
9600,17.902666666667,-66.845333333333,2.52,10,pr,pr71482873
9590,44.403833333333,-110.4915,0.95,5,uu,uu80108751
9580,38.814666748047,-122.78533172607,1.32,24,nc,nc75183786
9570,32.108,-101.933,1.8,31,tx,tx2025jtsg
9560,-23.9298,-179.5432,4.4,38,us,us7000q08b
9550,52.3506,-174.4318,2.9,20,us,us7000q10x
9540,34.3418333,-116.8806667,1.44,21,ci,ci41156664
9530,35.717666666667,-121.09916666667,1.28,14,nc,nc75183781
9520,35.9435,-117.5038333,1.18,24,ci,ci41156648
9510,33.1941667,-115.63,1.25,15,ci,ci41156632
9500,38.835834503174,-122.78483581543,1.1,17,nc,nc75183766
9490,19.3175,-155.22433333333,1.97,44,hv,hv74676332
9480,55.0302,-157.4368,2.3,,ak,ak0256e7bmif
9470,51.6912,-173.8574,2.7,16,us,us7000q10w
9460,32.6058333,-117.0023333,1.5,30,ci,ci41156624
9450,44.25,-114.9835,1.68,12,mb,mb90088248
9440,47.584666666667,-122.7455,1.05,7,uw,uw62112821
9430,-10.7121,166.0714,4.4,33,us,us7000q07v
9420,45.345666666667,-122.75233333333,1.5,8,uw,uw62112806
9410,-24.733,-175.8026,4.7,26,us,us6000qhn6
9400,63.0606,-150.4018,1.6,,ak,ak0256e76qof
9390,35.0346667,-119.0306667,2.46,66,ci,ci41156584
9380,46.211166666667,-123.33283333333,1.59,14,uw,uw62104612
9370,35.0341667,-119.0525,1.47,10,ci,ci37725932
9360,35.0413333,-119.0531667,1.91,22,ci,ci41156576
9350,35.0378333,-119.0481667,1.59,7,ci,ci37725940
9340,58.7788,-152.6271,2.2,,ak,ak0256e72n3s
9330,35.048,-119.0391667,3.76,80,ci,ci41156568
9320,35.0455,-119.0426667,2.13,40,ci,ci41156560
9310,46.0055,-112.465,1.59,11,mb,mb90087738
9300,60.5772,-151.0557,1.9,,ak,ak0256e714lt
9290,60.5199,-150.8821,1.5,,ak,ak0256e70zhq
9280,35.9135,-95.1845,1.51,45,ok,ok2025jtox
9270,33.0528333,-114.9948333,1.19,11,ci,ci41156512
9260,19.172333333333,-155.51433333333,1.54,26,hv,hv74676272
9250,41.7698,88.1512,4.7,69,us,us7000q078
9240,55.0287,-157.3979,2.6,,ak,ak0256e64uj4
9230,36.438333333333,-120.99516666667,1.63,22,nc,nc75184492
9220,60.4025,-147.1385,1.5,,ak,ak0256e61cuh
9210,41.3762,-72.4047,1.8,7,us,us7000q0gs
9200,51.1539,-179.5792,2,,ak,ak0256e5yetu
9190,36.73883333,-94.80166667,1.64,28,ok,ok2025jtlq
9180,-6.2751,151.9757,4.4,36,us,us7000q063
9170,59.6902,-136.0909,1.8,,ak,ak0256e5is0o
9160,-5.8358,148.5634,4.3,48,us,us7000q05y
9150,41.895,-112.48833333333,0.98,6,uu,uu80108736
9140,35.61133333,-95.09666667,1.53,41,ok,ok2025jtka
9130,8.808,126.6066,4.5,58,us,us7000q05v
9120,46.329833333333,-122.29533333333,1.84,61,uw,uw62104487
9110,-24.4078,-175.5172,4.7,20,us,us7000q05t
9100,59.9546,-139.5366,1.6,,ak,ak0256e4vzoq
9090,52.5576,-167.6054,1.7,,ak,ak0256e4vzjh
9080,51.9368,-177.5896,1.8,,ak,ak0256e4sr2r
9070,17.1631,-68.5288,3.79,11,pr,pr2025139000
9060,-24.4031,-175.0876,5,34,us,us7000q05q
9050,54.3763,-161.5472,3.5,39,us,us7000q05l
9040,47.649666666667,-122.21916666667,1.41,30,uw,uw62104472
9030,31.634,-104.452,1.8,17,tx,tx2025jths
9020,54.4137,-161.7216,4.3,104,us,us7000q05k
9010,36.0115,-120.57183333333,2,43,nc,nc75184437
9000,33.4575,-116.617,1.14,54,ci,ci41156344
8990,18.1905,-67.2175,2.72,7,pr,pr71482858
8980,36.622166666667,-121.26033333333,1.17,18,nc,nc75184432
8970,33.192,-100.874,2.3,16,tx,tx2025jtgn
8960,31.642,-104.468,1.5,9,tx,tx2025jtgm
8950,34.7289,68.712,4.2,41,us,us7000q05h
8940,44.3595,-116.11,1.38,8,mb,mb90087688
8930,19.498833333333,-155.75083333333,2.06,25,hv,hv74676202
8920,32.119,-101.491,1.2,22,tx,tx2025jtge
8910,33.031,-116.5865,1.05,40,ci,ci41156304
8900,-7.1735,-13.0571,5,60,us,us7000q05b
8890,59.6758,-153.0519,1.5,,ak,ak0256e3sjta
8880,13.5802,-91.6217,4.1,29,us,us6000qhn4
8870,51.7235,-179.0415,1.11,10,av,av93612201
8860,38.780834197998,-122.73983001709,1.27,16,nc,nc75184412
8850,37.329666666667,-118.389,1.6,21,nc,nc75184392
8840,50.5466,-174.6247,2,,ak,ak0256e3g7cw
8830,35.927166666667,-120.47566666667,1.89,44,nc,nc75184387
8820,54.9327,-163.1431,1.7,,ak,ak0256e334dt
8810,40.0375,-123.76383333333,1.53,28,nc,nc75184377
8800,40.038166666667,-123.773,1.55,27,nc,nc75184372
8790,38.813167572021,-122.82083129883,1.08,21,nc,nc75184367
8780,-5.3467,153.4825,4.5,24,us,us6000qhn1
8770,59.3927,-152.5758,1.6,,ak,ak0256e2ukca
8760,28.4141,87.4372,4.2,44,us,us7000q057
8750,33.9803333,-118.3306667,1.06,24,ci,ci41156216
8740,33.7568333,-117.5225,1.04,32,ci,ci41156200
8730,-15.1901,-173.391,4.6,40,us,us6000qhn0
8720,60.0548,-140.9644,1.3,,ak,ak0256e2gt4w
8710,53.9673,-164.0565,1.9,,ak,ak0256e2gsso
8700,46.735833333333,-121.93133333333,0.95,28,uw,uw62104437
8690,-21.1671,-173.342,4.6,28,us,us6000qhnd
8680,37.4695,-112.84766666667,1.03,8,uu,uu80003398
8670,31.619,-104.524,1.9,9,tx,tx2025jszt
8660,-18.0076,-69.8821,4.6,62,us,us7000q050
8650,-35.7217,-102.9882,5.4,110,us,us7000q053
8640,48.218833333333,-122.69116666667,1.29,15,uw,uw62104432
8630,31.585,-104.023,2.2,16,tx,tx2025jsyz
8620,60.1852,-140.8956,1.2,,ak,ak0256e1ybz9
8610,32.0965,-115.1101667,2.99,29,ci,ci41156176
8600,32.0868333,-115.1375,1.97,17,ci,ci37725916
8590,34.3043333,-117.013,0.97,29,ci,ci41156168
8580,35.750166666667,-121.14066666667,1,31,nc,nc75184357
8570,59.9277,-139.6122,1.7,,ak,ak0256e1vq9w
8560,36.802666666667,-121.372,1.57,40,nc,nc75184352
8550,35.05366667,-97.80033333,1.43,49,ok,ok2025jsye
8540,61.2359,-147.8096,1.4,,ak,ak0256e1qdqy
8530,52.9105,-159.5161,2.6,18,us,us7000q0dp
8520,38.81583404541,-122.82133483887,1.37,26,nc,nc75184337
8510,38.816665649414,-122.82216644287,1.08,14,nc,nc75184332
8500,61.417,-150.8067,1.2,,ak,ak0256e1ovfr
8490,38.800666809082,-122.81466674805,1.07,21,nc,nc75184327
8480,59.2474,-152.4639,1.4,,ak,ak0256e1nube
8470,38.821166992188,-122.80283355713,1.11,19,nc,nc75184312
8460,54.4351,-159.8614,1.9,,ak,ak0256e1cx8j
8450,-18.7193,-67.3507,4.4,32,us,us7000q04n
8440,33.7303333,-116.1126667,1.1,54,ci,ci41156152
8430,32.8976667,-116.021,1.12,40,ci,ci41156144
8420,52.8571,-169.6889,1.6,,ak,ak0256e1abxv
8410,65.6213,-147.9418,1.5,,ak,ak0256e19iti
8400,36.8005,-121.37216666667,1.09,28,nc,nc75184297
8390,57.1781,-155.3743,3.1,46,us,us7000q04l
8380,36.801666666667,-121.3725,0.97,19,nc,nc75184292
8370,44.417666666667,-113.0405,1.22,15,mb,mb90087653
8360,57.2136,-155.3991,2.8,,ak,ak0256e15kxh
8350,44.7,-111.002,1.03,13,uu,uu80108731
8340,51.8363,178.5977,2.1,,ak,ak0256e14ipc
8330,54.2613,-162.3868,1.8,,ak,ak0256e14e7u
8320,62.0038,-149.7853,1.1,,ak,ak0256e13w7u
8310,39.720333333333,-123.50933333333,1.38,14,nc,nc75184287
8300,57.6926,-155.3244,1.6,,ak,ak0256e0smel
8290,19.5085,-155.75716666667,2.22,27,hv,hv74676067
8280,31.745,-104.14,1.6,32,tx,tx2025jsty
8270,61.8756,-150.9989,1.4,,ak,ak0256e0k7pk
8260,60.0951,-153.074,1.8,,ak,ak0256e0i3ra
8250,1.0344,97.1099,4.7,69,us,us7000q04f
8240,36.049833333333,-120.21783333333,1.15,25,nc,nc75184277
8230,34.0163333,-116.7778333,1.07,42,ci,ci41156120
8220,-33.6622,-178.7327,4.7,31,us,us6000qhmw
8210,39.161,-119.0579,1.2,19,nn,nn00897746
8200,31.586,-104.023,1.9,17,tx,tx2025jsrm
8190,65.5971,-165.2222,1.7,,ak,ak0256dzvapg
8180,37.237,-122.15533333333,0.96,14,nc,nc75184272
8170,52.5254,-175.5056,2.3,,ak,ak0256dzh4nw
8160,35.3315,-117.8126667,1.42,41,ci,ci41156096
8150,38.803333282471,-122.78199768066,0.99,13,nc,nc75184262
8140,51.8855,-177.5499,1.8,,ak,ak0256dzcqsq
8130,59.8908,-155.0595,1.2,,ak,ak0256dzcbbg
8120,59.7665,-153.1168,2.4,,ak,ak0256dzadqr
8110,48.3115,-124.78416666667,1.74,15,uw,uw62104427
8100,1.0503,97.1318,4.8,68,us,us7000q044
8090,19.526333333333,-155.7345,2.02,22,hv,hv74675987
8080,-30.1757,-177.3091,5.3,98,us,us7000q040
8070,58.9706,-30.6676,4.5,69,us,us6000qhms
8060,34.2846667,-118.3738333,1.99,71,ci,ci41156064
8050,65.7276,-150.7707,1.1,,ak,ak0256dyuo9q
8040,51.6128,179.5628,3,39,us,us7000q0dt
8030,58.9973,-30.7819,4.5,76,us,us6000qhmr
8020,61.7864,-149.6734,2.8,,ak,ak0256dytgar
8010,59.2235,-30.6684,4.4,108,us,us7000q03r
8000,62.287,-151.0725,2.1,,ak,ak0256dypzp1
7990,59.899,-152.9186,2.8,35,us,us7000q03p
7980,54.0705,-163.5903,2.3,,ak,ak0256dypbr0
7970,52.0632,-173.7164,2.1,,ak,ak0256dypai1
7960,-3.0521,126.8497,4.1,12,us,us6000qhmq
7950,37.892,-110.80483333333,1.33,7,uu,uu80003413
7940,19.317,-155.22233333333,2.06,40,hv,hv74675947
7930,41.2822,142.7532,4.3,32,us,us7000q03j
7920,36.802666666667,-121.3735,2,53,nc,nc75184247
7910,36.803833333333,-121.37383333333,1.33,29,nc,nc75184242
7900,51.4287,16.2499,4.2,32,us,us7000q03g
7890,7.4417,125.6982,4.9,82,us,us7000q03f
7880,41.893666666667,-112.4895,2.07,23,uu,uu80108721
7870,50.9938,-176.4099,1.8,,ak,ak0256dxlabf
7860,37.1642,141.3804,4.7,107,us,us7000q03c
7850,38.835498809815,-122.78932952881,1.07,20,nc,nc75184227
7840,40.331,-124.936,2.71,70,nc,nc75184217
7830,34.0001667,-116.9991667,2.13,107,ci,ci41156024
7820,4.1839,96.1333,4.2,28,us,us6000qhmn
7810,41.891666666667,-112.484,2.05,22,uu,uu80108716
7800,51.3893,-174.6719,2,,ak,ak0256dx5bv0
7790,37.454833333333,-118.83016666667,1.96,28,nc,nc75184207
7780,37.458833333333,-118.57316666667,1.16,20,nc,nc75184202
7770,34.5205,-118.0976667,1.68,62,ci,ci41155984
7760,51.7372,-179.838,1.6,,ak,ak0256dwyqiw
7750,51.5867,179.948,1.7,,ak,ak0256dwx0ys
7740,61.3109,-152.3003,1,,ak,ak0256dww4y6
7730,50.9531,-176.3423,1.9,,ak,ak0256dwmkgl
7720,19.362333297729,-155.13766479492,1.8,45,hv,hv74675862
7710,-7.7094,130.0939,4.5,33,us,us7000q035
7700,51.2361,178.716,1.6,,ak,ak0256dwcv8d
7690,31.092,-103.697,1.8,13,tx,tx2025jsfi
7680,38.802665710449,-122.78099822998,0.98,7,nc,nc75184187
7670,-4.5255,125.4461,4,28,us,us6000qhmm
7660,61.3132,-152.1818,2.4,,ak,ak0256dvx21c
7650,53.494,-165.4908,1.8,,ak,ak0256dvwezw
7640,31.464,-103.921,1.5,17,tx,tx2025jsei
7630,61.3274,-152.2722,1.8,,ak,ak0256dvuosf
7620,38.7573,23.5374,4.6,44,us,us7000q02x
7610,38.803165435791,-122.78133392334,1.4,25,nc,nc75184172
7600,-16.1875,-175.8587,4.2,24,us,us7000q02w
7590,34.1115,-117.9671667,1.71,64,ci,ci41155928
7580,51.4897,-178.7507,1.6,,ak,ak0256dvqc8m
7570,-18.5469,-71.3182,4,16,us,us7000q02t
7560,14.0977,146.9198,4.4,29,us,us6000qhg7
7550,50.7341,179.6615,2.2,,ak,ak0256cm3h0n
7540,35.0343333,-117.6696667,1.68,34,ci,ci41155896
7530,34.1391667,-118.3476667,0.97,16,ci,ci41155880
7520,37.520166666667,-118.8265,2.62,32,nc,nc75184147
7510,52.258,-175.9538,2.2,,ak,ak0256clfxwd
7500,51.7165,-179.06033333333,1.4,9,av,av93611276
7490,53.4043,-163.0313,1.9,,ak,ak0256cle961
7480,17.992,-66.951166666667,2.48,6,pr,pr71482828
7470,18.706166666667,-66.2045,3.2,9,pr,pr71482818
7460,41.889666666667,-112.49016666667,1.42,17,uu,uu80108706
7450,41.891,-112.48766666667,1.19,8,uu,uu80108701
7440,46.634833333333,-112.031,1.51,16,mb,mb90087448
7430,36.668333333333,-120.70166666667,1.83,29,nc,nc75184137
7420,8.6312,125.9011,4.1,40,us,us6000qhg4
7410,51.8587,-173.3047,1.8,,ak,ak0256ck2tg7
7400,38.819667816162,-122.84233093262,0.95,20,nc,nc75184122
7390,-14.1343,167.3171,4.6,79,us,us7000q02c
7380,53.434,-166.9835,2,,ak,ak0256cjtkgj
7370,-58.6401,-24.8406,4.4,30,us,us6000qhg3
7360,44.1545,-113.59,1.65,15,mb,mb90087393
7350,32.7611667,-116.0228333,1.06,18,ci,ci41155800
7340,19.031,93.3045,4.9,116,us,us7000q025
7330,35.817,-118.0431667,1.28,30,ci,ci41155784
7320,37.878666666667,-121.95533333333,2.02,17,nc,nc75184117
7310,32.104,-101.934,1.1,9,tx,tx2025jrtl
7300,-10.9378,25.1617,4.3,23,us,us7000q01z
7290,25.5239,141.4344,4.7,62,us,us7000q01y
7280,18.012,-66.73,2.88,15,pr,pr71482803
7270,-34.8135,-71.7434,4.3,39,us,us7000q01w
7260,60.2493,-150.9187,1.6,,ak,ak0256ciz64c
7250,38.782501220703,-122.74433135986,1.37,13,nc,nc75184107
7240,37.463666666667,-118.8495,1.3,27,nc,nc75184102
7230,54.3569,-158.7243,3,34,us,us7000q0xw
7220,-10.7356,41.3686,4.4,36,us,us7000q01v
7210,32.108,-101.926,1.4,26,tx,tx2025jrrk
7200,33.774,90.7879,4.5,66,us,us7000q01q
7190,64.5651,-148.1994,1.5,,ak,ak0256ciac1i
7180,-6.2117,147.6192,4.6,19,us,us7000q01k
7170,61.269,-146.8568,1.9,,ak,ak0256chyjr5
7160,51.2991,-176.2425,2.9,17,us,us7000q0xu
7150,32.458,-102.042,1.9,39,tx,tx2025jrow
7140,34.0076667,-117.2615,1.08,50,ci,ci41155680
7130,36.0098333,-117.96,1.31,25,ci,ci41155664
7120,34.1586667,-118.3581667,1.2,32,ci,ci41155656
7110,35.530333333333,-84.5225,1.88,16,se,se60606536
7100,62.7081,-148.8741,2.7,,ak,ak0256chbsmr
7090,65.6099,-165.1674,1.9,,ak,ak0256chblyv
7080,31.605,-103.965,1.7,12,tx,tx2025jrmi
7070,19.02516746521,-155.35516357422,2.39,55,hv,hv74675532
7060,38.1764,-117.8261,1.6,13,nn,nn00897740
7050,59.9634,-153.4405,1.8,,ak,ak0256ch5g97
7040,59.0402,-153.1389,1.8,,ak,ak0256cguf2v
7030,51.1735,-178.5274,1.7,,ak,ak0256cgrwgv
7020,63.1927,-151.3339,1.6,,ak,ak0256cgremh
7010,10.9537,-86.7098,4.4,31,us,us7000q016
7000,44.713333333333,-111.0785,1.65,13,uu,uu80108686
6990,19.223,-155.38266666667,1.57,34,hv,hv74675507
6980,44.711333333333,-111.0765,1.22,12,uu,uu80108681
6970,38.1554,-117.9553,1.2,13,nn,nn00897739
6960,36.27866667,-97.50733333,1.17,32,ok,ok2025jrjw
6950,44.710166666667,-111.07116666667,0.99,11,uu,uu80108676
6940,44.716833333333,-111.0705,1.45,14,uu,uu80108671
6930,44.7145,-111.072,1.53,12,uu,uu80108666
6920,51.0944,178.985,2.5,15,us,us7000q0xy
6910,32.108,-101.928,1.5,25,tx,tx2025jrix
6900,33.9853333,-118.3386667,1.83,71,ci,ci41155576
6890,51.7022,-168.3823,1.9,,ak,ak0256cg1goo
6880,17.985333333333,-66.413,2.75,15,pr,pr71482778
6870,60.9797,-147.7338,2.2,,ak,ak0256cg0mv8
6860,36.867,-97.44016667,1.33,59,ok,ok2025jrig
6850,53.7573,-161.2066,2,,ak,ak0256cg086t
6840,44.711,-111.076,1.12,11,uu,uu80108661
6830,44.713,-111.07333333333,1.18,12,uu,uu80108651
6820,63.2173,-150.5618,2,,ak,ak0256cfyopt
6810,61.5295,-148.4144,2,,ak,ak0256cfyouv
6800,36.271166666667,-120.85866666667,1.82,54,nc,nc75184037
6790,28.629,-99.154,1.8,11,tx,tx2025jrhs
6780,33.8378333,-116.9863333,1.1,54,ci,ci41155568
6770,33.7,-116.8143333,1.11,50,ci,ci41155560
6760,42.8283,83.3861,4.2,26,us,us7000q00n
6750,38.778999328613,-122.7183303833,1,9,nc,nc75184032
6740,17.2807,146.0672,4.4,104,us,us6000qhfx
6730,36.275,-97.50283333,1.78,62,ok,ok2025jrgn
6720,18.4852,-69.0237,3.2,18,us,us7000q00l
6710,38.117666666667,-121.91516666667,1.75,41,nc,nc75184017
6700,53.4366,-168.0023,1.8,,ak,ak0256cf02dm
6690,58.1761,-155.2654,1.6,,ak,ak0256ceyznr
6680,38.1205,-121.927,1.74,33,nc,nc75184002
6670,38.759834289551,-122.72699737549,1.1,7,nc,nc75183997
6660,36.5782,-117.0755,1.6,50,nn,nn00897735
6650,51.7275,-176.352,1.7,,ak,ak0256cewd61
6640,-7.2902,155.784,4.5,59,us,us6000qhfw
6630,45.5685,-111.1445,1.13,14,mb,mb90086873
6620,59.4175,-153.3029,2.1,,ak,ak0256cet77u
6610,-30.1026,-177.1731,4.5,21,us,us6000qhfv
6600,52.0236,-175.491,1.6,,ak,ak0256cer9fe
6590,31.674,-104.367,1.8,17,tx,tx2025jrdw
6580,-15.0605,166.1438,4.6,53,us,us7000q009
6570,38.800666809082,-122.78316497803,1.09,11,nc,nc75183982
6560,31.703,-104.165,2.3,37,tx,tx2025jrdn
6550,59.824,-153.0586,1.6,,ak,ak0256ceecux
6540,-22.5584,-179.82,4.3,28,us,us6000qhfu
6530,46.740333333333,-121.93016666667,1.26,31,uw,uw62102727
6520,38.836833953857,-122.79683685303,0.97,15,nc,nc75183977
6510,61.7949,-147.4112,1.5,,ak,ak0256ce9gpl
6500,61.8811,-147.1686,1.9,,ak,ak0256ce8ukl
6490,37.344,-122.14016666667,1.22,18,nc,nc75183967
6480,51.3754,-178.1482,1.7,,ak,ak0256ce66yn
6470,38.800834655762,-122.81483459473,1.31,31,nc,nc75183962
6460,36.5126,-113.9808,1.9,9,nn,nn00897730
6450,58.082,-149.229,4.5,,ak,ak0256cduo5a
6440,37.052666666667,-121.47766666667,1.28,37,nc,nc75183957
6430,51.651,179.4771,2.1,,ak,ak0256cdqj1o
6420,32.5826667,-116.1198333,1.07,21,ci,ci41155480
6410,31.664,-104.367,1.6,18,tx,tx2025jrav
6400,51.1355,-179.0427,2,,ak,ak0256cdpa3q
6390,55.5214,-158.7637,2.2,,ak,ak0256cdo0t9
